NNPDFpol 1.1, Q = 1.000 GeV
x	 x(u+-d+)	 error	 xu+	 error	 xd+	 error	 xs+	 error	 xu	 error	 xd	 error	 xs	 error	 xub	 error	 xdb	 error	 xsb	 error
6.686774E-01	 1.166155E-01	 1.286042E-02	 1.033842E-01	 7.673709E-03	 -1.323131E-02	 1.144644E-02	 -4.801344E-04	 1.889121E-03	 1.032195E-01	 7.692410E-03	 -1.342805E-02	 1.153529E-02	 -2.400672E-04	 9.445606E-04	 1.646196E-04	 7.997458E-04	 1.967398E-04	 8.465799E-04	 -2.400672E-04	 9.445606E-04
6.706613E-01	 1.145511E-01	 1.264203E-02	 1.017791E-01	 7.564707E-03	 -1.277201E-02	 1.131438E-02	 -4.880395E-04	 1.903778E-03	 1.016250E-01	 7.583609E-03	 -1.296379E-02	 1.140671E-02	 -2.440198E-04	 9.518891E-04	 1.541197E-04	 8.030947E-04	 1.917856E-04	 8.582346E-04	 -2.440198E-04	 9.518891E-04
6.726453E-01	 1.125066E-01	 1.242725E-02	 1.001861E-01	 7.457412E-03	 -1.232052E-02	 1.118317E-02	 -4.958382E-04	 1.918067E-03	 1.000423E-01	 7.476545E-03	 -1.250733E-02	 1.127903E-02	 -2.479191E-04	 9.590337E-04	 1.437791E-04	 8.072502E-04	 1.868122E-04	 8.702876E-04	 -2.479191E-04	 9.590337E-04
6.746293E-01	 1.104822E-01	 1.221622E-02	 9.860538E-02	 7.351888E-03	 -1.187681E-02	 1.105288E-02	 -5.035285E-04	 1.931982E-03	 9.847178E-02	 7.371280E-03	 -1.205864E-02	 1.115232E-02	 -2.517643E-04	 9.659912E-04	 1.335964E-04	 8.121701E-04	 1.818281E-04	 8.826918E-04	 -2.517643E-04	 9.659912E-04
6.766132E-01	 1.084782E-01	 1.200917E-02	 9.703726E-02	 7.248248E-03	 -1.144089E-02	 1.092362E-02	 -5.111065E-04	 1.945503E-03	 9.691369E-02	 7.267915E-03	 -1.161774E-02	 1.102668E-02	 -2.555532E-04	 9.727515E-04	 1.235679E-04	 8.178135E-04	 1.768496E-04	 8.953930E-04	 -2.555532E-04	 9.727515E-04
6.785972E-01	 1.064948E-01	 1.180633E-02	 9.548209E-02	 7.146595E-03	 -1.101276E-02	 1.079550E-02	 -5.185682E-04	 1.958607E-03	 9.536840E-02	 7.166541E-03	 -1.118465E-02	 1.090223E-02	 -2.592841E-04	 9.793033E-04	 1.136901E-04	 8.241350E-04	 1.718928E-04	 9.083358E-04	 -2.592841E-04	 9.793033E-04
6.805812E-01	 1.045326E-01	 1.160789E-02	 9.394019E-02	 7.047024E-03	 -1.059241E-02	 1.066862E-02	 -5.259100E-04	 1.971269E-03	 9.383623E-02	 7.067244E-03	 -1.075938E-02	 1.077906E-02	 -2.629550E-04	 9.856345E-04	 1.039596E-04	 8.310856E-04	 1.669736E-04	 9.214643E-04	 -2.629550E-04	 9.856345E-04
6.825651E-01	 1.025917E-01	 1.141404E-02	 9.241189E-02	 6.949622E-03	 -1.017983E-02	 1.054307E-02	 -5.331282E-04	 1.983464E-03	 9.231751E-02	 6.970098E-03	 -1.034194E-02	 1.065726E-02	 -2.665641E-04	 9.917320E-04	 9.437296E-05	 8.386132E-04	 1.621073E-04	 9.347222E-04	 -2.665641E-04	 9.917320E-04
6.845491E-01	 1.006725E-01	 1.122494E-02	 9.089750E-02	 6.854461E-03	 -9.775034E-03	 1.041894E-02	 -5.402190E-04	 1.995163E-03	 9.081257E-02	 6.875166E-03	 -9.932344E-03	 1.053689E-02	 -2.701095E-04	 9.975816E-04	 8.492675E-05	 8.466628E-04	 1.573093E-04	 9.480536E-04	 -2.701095E-04	 9.975816E-04
6.865331E-01	 9.877534E-02	 1.104073E-02	 8.939733E-02	 6.761608E-03	 -9.378011E-03	 1.029629E-02	 -5.471790E-04	 2.006337E-03	 8.932172E-02	 6.782502E-03	 -9.530606E-03	 1.041804E-02	 -2.735895E-04	 1.003169E-03	 7.561765E-05	 8.551779E-04	 1.525945E-04	 9.614029E-04	 -2.735895E-04	 1.003169E-03
6.885170E-01	 9.690029E-02	 1.086141E-02	 8.791154E-02	 6.671061E-03	 -8.988755E-03	 1.017514E-02	 -5.540066E-04	 2.016966E-03	 8.784509E-02	 6.692099E-03	 -9.136727E-03	 1.030070E-02	 -2.770033E-04	 1.008483E-03	 6.644262E-05	 8.640971E-04	 1.479723E-04	 9.747201E-04	 -2.770033E-04	 1.008483E-03
6.905010E-01	 9.504601E-02	 1.068609E-02	 8.643881E-02	 6.582361E-03	 -8.607207E-03	 1.005499E-02	 -5.607180E-04	 2.027129E-03	 8.638140E-02	 6.603509E-03	 -8.750610E-03	 1.018437E-02	 -2.803590E-04	 1.013564E-03	 5.740187E-05	 8.733418E-04	 1.434022E-04	 9.880111E-04	 -2.803590E-04	 1.013564E-03
6.924850E-01	 9.321231E-02	 1.051467E-02	 8.497900E-02	 6.495459E-03	 -8.233309E-03	 9.935811E-03	 -5.673142E-04	 2.036840E-03	 8.493050E-02	 6.516682E-03	 -8.372188E-03	 1.006902E-02	 -2.836571E-04	 1.018420E-03	 4.849705E-05	 8.828783E-04	 1.388786E-04	 1.001265E-03	 -2.836571E-04	 1.018420E-03
6.944689E-01	 9.139938E-02	 1.034730E-02	 8.353238E-02	 6.410433E-03	 -7.867009E-03	 9.817683E-03	 -5.737911E-04	 2.046089E-03	 8.349265E-02	 6.431691E-03	 -8.001418E-03	 9.954723E-03	 -2.868956E-04	 1.023044E-03	 3.972953E-05	 8.926824E-04	 1.344090E-04	 1.014459E-03	 -2.868956E-04	 1.023044E-03
6.964529E-01	 8.960744E-02	 1.018413E-02	 8.209919E-02	 6.327351E-03	 -7.508255E-03	 9.700691E-03	 -5.801447E-04	 2.054861E-03	 8.206809E-02	 6.348597E-03	 -7.638255E-03	 9.841573E-03	 -2.900723E-04	 1.027430E-03	 3.110064E-05	 9.027282E-04	 1.300005E-04	 1.027571E-03	 -2.900723E-04	 1.027430E-03
6.984369E-01	 8.783668E-02	 1.002526E-02	 8.067969E-02	 6.246269E-03	 -7.156995E-03	 9.584912E-03	 -5.863710E-04	 2.063140E-03	 8.065708E-02	 6.267452E-03	 -7.282656E-03	 9.729640E-03	 -2.931855E-04	 1.031570E-03	 2.261171E-05	 9.129885E-04	 1.256605E-04	 1.040576E-03	 -2.931855E-04	 1.031570E-03
7.004208E-01	 8.608730E-02	 9.870783E-03	 7.927412E-02	 6.167232E-03	 -6.813181E-03	 9.470411E-03	 -5.924662E-04	 2.070911E-03	 7.925986E-02	 6.188297E-03	 -6.934577E-03	 9.618991E-03	 -2.962331E-04	 1.035456E-03	 1.426400E-05	 9.234350E-04	 1.213960E-04	 1.053450E-03	 -2.962331E-04	 1.035456E-03
7.024048E-01	 8.435948E-02	 9.720756E-03	 7.788272E-02	 6.090272E-03	 -6.476761E-03	 9.357245E-03	 -5.984265E-04	 2.078155E-03	 7.787666E-02	 6.111160E-03	 -6.593975E-03	 9.509681E-03	 -2.992132E-04	 1.039077E-03	 6.058780E-06	 9.340378E-04	 1.172139E-04	 1.066169E-03	 -2.992132E-04	 1.039077E-03
7.043888E-01	 8.265341E-02	 9.575213E-03	 7.650573E-02	 6.015410E-03	 -6.147686E-03	 9.245464E-03	 -6.042481E-04	 2.084852E-03	 7.650773E-02	 6.036058E-03	 -6.260807E-03	 9.401757E-03	 -3.021241E-04	 1.042426E-03	 -2.002733E-06	 9.447661E-04	 1.131211E-04	 1.078706E-03	 -3.021241E-04	 1.042426E-03
7.063727E-01	 8.096926E-02	 9.434152E-03	 7.514335E-02	 5.942648E-03	 -5.825908E-03	 9.135100E-03	 -6.099277E-04	 2.090984E-03	 7.515327E-02	 5.962993E-03	 -5.935032E-03	 9.295250E-03	 -3.049639E-04	 1.045492E-03	 -9.919503E-06	 9.555878E-04	 1.091240E-04	 1.091036E-03	 -3.049639E-04	 1.045492E-03
7.083567E-01	 7.930636E-02	 9.296936E-03	 7.379483E-02	 5.871675E-03	 -5.511539E-03	 9.025789E-03	 -6.154806E-04	 2.096577E-03	 7.381253E-02	 5.891644E-03	 -5.616751E-03	 9.189785E-03	 -3.077403E-04	 1.048289E-03	 -1.770193E-05	 9.664596E-04	 1.052114E-04	 1.103152E-03	 -3.077403E-04	 1.048289E-03
7.103407E-01	 7.766428E-02	 9.163200E-03	 7.245969E-02	 5.802312E-03	 -5.204586E-03	 8.917344E-03	 -6.209136E-04	 2.101660E-03	 7.248505E-02	 5.821832E-03	 -5.305961E-03	 9.085166E-03	 -3.104568E-04	 1.050830E-03	 -2.535387E-05	 9.773635E-04	 1.013749E-04	 1.115056E-03	 -3.104568E-04	 1.050830E-03
7.123246E-01	 7.604307E-02	 9.032969E-03	 7.113813E-02	 5.734577E-03	 -4.904939E-03	 8.809826E-03	 -6.262211E-04	 2.106233E-03	 7.117100E-02	 5.753578E-03	 -5.002555E-03	 8.981461E-03	 -3.131106E-04	 1.053117E-03	 -3.287119E-05	 9.882942E-04	 9.761577E-05	 1.126748E-03	 -3.131106E-04	 1.053117E-03
7.143086E-01	 7.444278E-02	 8.906255E-03	 6.983029E-02	 5.668480E-03	 -4.612493E-03	 8.703293E-03	 -6.313978E-04	 2.110297E-03	 6.987054E-02	 5.686895E-03	 -4.706429E-03	 8.878728E-03	 -3.156989E-04	 1.055148E-03	 -4.024988E-05	 9.992439E-04	 9.393527E-05	 1.138223E-03	 -3.156989E-04	 1.055148E-03
7.162926E-01	 7.286348E-02	 8.783053E-03	 6.853634E-02	 5.604022E-03	 -4.327143E-03	 8.597799E-03	 -6.364385E-04	 2.113849E-03	 6.858382E-02	 5.621790E-03	 -4.417478E-03	 8.777022E-03	 -3.182192E-04	 1.056924E-03	 -4.748596E-05	 1.010203E-03	 9.033464E-05	 1.149476E-03	 -3.182192E-04	 1.056924E-03
7.182766E-01	 7.130522E-02	 8.663344E-03	 6.725643E-02	 5.541198E-03	 -4.048785E-03	 8.493388E-03	 -6.413378E-04	 2.116887E-03	 6.731101E-02	 5.558263E-03	 -4.135601E-03	 8.676392E-03	 -3.206689E-04	 1.058444E-03	 -5.457554E-05	 1.021159E-03	 8.681508E-05	 1.160500E-03	 -3.206689E-04	 1.058444E-03
7.202605E-01	 6.976804E-02	 8.547094E-03	 6.599072E-02	 5.479996E-03	 -3.777317E-03	 8.390103E-03	 -6.460907E-04	 2.119408E-03	 6.605224E-02	 5.496307E-03	 -3.860695E-03	 8.576880E-03	 -3.230454E-04	 1.059704E-03	 -6.151480E-05	 1.032099E-03	 8.337777E-05	 1.171286E-03	 -3.230454E-04	 1.059704E-03
7.222445E-01	 6.825200E-02	 8.434254E-03	 6.473936E-02	 5.420395E-03	 -3.512638E-03	 8.287979E-03	 -6.506923E-04	 2.121406E-03	 6.480766E-02	 5.435908E-03	 -3.592661E-03	 8.478522E-03	 -3.253462E-04	 1.060703E-03	 -6.830001E-05	 1.043006E-03	 8.002388E-05	 1.181825E-03	 -3.253462E-04	 1.060703E-03
7.242285E-01	 6.675714E-02	 8.324758E-03	 6.350249E-02	 5.362368E-03	 -3.254647E-03	 8.187046E-03	 -6.551375E-04	 2.122876E-03	 6.357742E-02	 5.377047E-03	 -3.331401E-03	 8.381349E-03	 -3.275688E-04	 1.061438E-03	 -7.492747E-05	 1.053861E-03	 7.675456E-05	 1.192105E-03	 -3.275688E-04	 1.061438E-03
7.262124E-01	 6.528332E-02	 8.218220E-03	 6.227985E-02	 5.305745E-03	 -3.003473E-03	 8.087095E-03	 -6.594364E-04	 2.123811E-03	 6.236125E-02	 5.319543E-03	 -3.077044E-03	 8.285144E-03	 -3.297182E-04	 1.061905E-03	 -8.140468E-05	 1.064644E-03	 7.357095E-05	 1.202114E-03	 -3.297182E-04	 1.061905E-03
7.281964E-01	 6.383021E-02	 8.114077E-03	 6.107086E-02	 5.250283E-03	 -2.759351E-03	 7.987791E-03	 -6.636069E-04	 2.124217E-03	 6.115861E-02	 5.263134E-03	 -2.829823E-03	 8.189563E-03	 -3.318034E-04	 1.062109E-03	 -8.774542E-05	 1.075348E-03	 7.047227E-05	 1.211852E-03	 -3.318034E-04	 1.062109E-03
7.301804E-01	 6.239772E-02	 8.012288E-03	 5.987560E-02	 5.195960E-03	 -2.522126E-03	 7.889182E-03	 -6.676426E-04	 2.124111E-03	 5.996954E-02	 5.207812E-03	 -2.589582E-03	 8.094657E-03	 -3.338213E-04	 1.062056E-03	 -9.394522E-05	 1.085975E-03	 6.745631E-05	 1.221326E-03	 -3.338213E-04	 1.062056E-03
7.321643E-01	 6.098578E-02	 7.912820E-03	 5.869414E-02	 5.142761E-03	 -2.291639E-03	 7.791322E-03	 -6.715368E-04	 2.123506E-03	 5.879414E-02	 5.153570E-03	 -2.356160E-03	 8.000484E-03	 -3.357684E-04	 1.061753E-03	 -9.999942E-05	 1.096522E-03	 6.452088E-05	 1.230540E-03	 -3.357684E-04	 1.061753E-03
7.341483E-01	 5.959429E-02	 7.815642E-03	 5.752655E-02	 5.090665E-03	 -2.067736E-03	 7.694263E-03	 -6.752830E-04	 2.122415E-03	 5.763246E-02	 5.100403E-03	 -2.129399E-03	 7.907100E-03	 -3.376415E-04	 1.061207E-03	 -1.059034E-04	 1.106986E-03	 6.166381E-05	 1.239495E-03	 -3.376415E-04	 1.061207E-03
7.361323E-01	 5.822318E-02	 7.720723E-03	 5.637292E-02	 5.039654E-03	 -1.850262E-03	 7.598057E-03	 -6.788747E-04	 2.120847E-03	 5.648457E-02	 5.048303E-03	 -1.909145E-03	 7.814556E-03	 -3.394374E-04	 1.060424E-03	 -1.116528E-04	 1.117358E-03	 5.888297E-05	 1.248192E-03	 -3.394374E-04	 1.060424E-03
7.381162E-01	 5.687237E-02	 7.628030E-03	 5.523330E-02	 4.989707E-03	 -1.639067E-03	 7.502750E-03	 -6.823057E-04	 2.118813E-03	 5.535054E-02	 4.997261E-03	 -1.695243E-03	 7.722901E-03	 -3.411528E-04	 1.059407E-03	 -1.172431E-04	 1.127630E-03	 5.617627E-05	 1.256627E-03	 -3.411528E-04	 1.059407E-03
7.401002E-01	 5.554178E-02	 7.537531E-03	 5.410778E-02	 4.940799E-03	 -1.434001E-03	 7.408390E-03	 -6.855696E-04	 2.116319E-03	 5.423045E-02	 4.947267E-03	 -1.487543E-03	 7.632184E-03	 -3.427848E-04	 1.058160E-03	 -1.226700E-04	 1.137787E-03	 5.354162E-05	 1.264795E-03	 -3.427848E-04	 1.058160E-03
7.420842E-01	 5.423133E-02	 7.449194E-03	 5.299641E-02	 4.892906E-03	 -1.234917E-03	 7.315019E-03	 -6.886604E-04	 2.113373E-03	 5.312434E-02	 4.898308E-03	 -1.285894E-03	 7.542448E-03	 -3.443302E-04	 1.056686E-03	 -1.279292E-04	 1.147815E-03	 5.097699E-05	 1.272690E-03	 -3.443302E-04	 1.056686E-03
7.440681E-01	 5.294099E-02	 7.362816E-03	 5.189915E-02	 4.845941E-03	 -1.041837E-03	 7.222560E-03	 -6.915803E-04	 2.109966E-03	 5.203217E-02	 4.850296E-03	 -1.090320E-03	 7.453609E-03	 -3.457902E-04	 1.054983E-03	 -1.330219E-04	 1.157699E-03	 4.848326E-05	 1.280303E-03	 -3.457902E-04	 1.054983E-03
7.460521E-01	 5.167086E-02	 7.277709E-03	 5.081561E-02	 4.799641E-03	 -8.552499E-04	 7.130584E-03	 -6.943556E-04	 2.106066E-03	 5.095357E-02	 4.802938E-03	 -9.013190E-04	 7.365232E-03	 -3.471778E-04	 1.053033E-03	 -1.379650E-04	 1.167447E-03	 4.606909E-05	 1.287629E-03	 -3.471778E-04	 1.053033E-03
7.480361E-01	 5.042076E-02	 7.193807E-03	 4.974574E-02	 4.753975E-03	 -6.750262E-04	 7.039104E-03	 -6.969824E-04	 2.101694E-03	 4.988849E-02	 4.756211E-03	 -7.187581E-04	 7.277333E-03	 -3.484912E-04	 1.050847E-03	 -1.427570E-04	 1.177060E-03	 4.373196E-05	 1.294674E-03	 -3.484912E-04	 1.050847E-03
7.500200E-01	 4.919051E-02	 7.111120E-03	 4.868954E-02	 4.708935E-03	 -5.009696E-04	 6.948186E-03	 -6.994538E-04	 2.096871E-03	 4.883693E-02	 4.710121E-03	 -5.424377E-04	 7.189979E-03	 -3.497269E-04	 1.048435E-03	 -1.473943E-04	 1.186535E-03	 4.146815E-05	 1.301444E-03	 -3.497269E-04	 1.048435E-03
7.520040E-01	 4.797990E-02	 7.029666E-03	 4.764701E-02	 4.664516E-03	 -3.328867E-04	 6.857894E-03	 -7.017629E-04	 2.091618E-03	 4.779888E-02	 4.664677E-03	 -3.721608E-04	 7.103236E-03	 -3.508815E-04	 1.045809E-03	 -1.518734E-04	 1.195866E-03	 3.927404E-05	 1.307941E-03	 -3.508815E-04	 1.045809E-03
7.539880E-01	 4.678874E-02	 6.949467E-03	 4.661815E-02	 4.620714E-03	 -1.705870E-04	 6.768291E-03	 -7.039031E-04	 2.085955E-03	 4.677434E-02	 4.619890E-03	 -2.077330E-04	 7.017170E-03	 -3.519515E-04	 1.042978E-03	 -1.561910E-04	 1.205044E-03	 3.714602E-05	 1.314165E-03	 -3.519515E-04	 1.042978E-03
7.559719E-01	 4.561685E-02	 6.870549E-03	 4.560297E-02	 4.577524E-03	 -1.388234E-05	 6.679439E-03	 -7.058676E-04	 2.079898E-03	 4.576331E-02	 4.575766E-03	 -4.896290E-05	 6.931841E-03	 -3.529338E-04	 1.039949E-03	 -1.603436E-04	 1.214058E-03	 3.508056E-05	 1.320114E-03	 -3.529338E-04	 1.039949E-03
7.579559E-01	 4.446404E-02	 6.792940E-03	 4.460145E-02	 4.534941E-03	 1.374124E-04	 6.591400E-03	 -7.076500E-04	 2.073461E-03	 4.476578E-02	 4.532314E-03	 1.043383E-04	 6.847311E-03	 -3.538250E-04	 1.036730E-03	 -1.643278E-04	 1.222893E-03	 3.307417E-05	 1.325785E-03	 -3.538250E-04	 1.036730E-03
7.599399E-01	 4.333013E-02	 6.716668E-03	 4.361361E-02	 4.492959E-03	 2.834800E-04	 6.504232E-03	 -7.092439E-04	 2.066656E-03	 4.378175E-02	 4.489539E-03	 2.523566E-04	 6.763635E-03	 -3.546219E-04	 1.033328E-03	 -1.681406E-04	 1.231531E-03	 3.112341E-05	 1.331170E-03	 -3.546219E-04	 1.033328E-03
7.619238E-01	 4.221498E-02	 6.641700E-03	 4.263941E-02	 4.451549E-03	 4.244323E-04	 6.417952E-03	 -7.106456E-04	 2.059489E-03	 4.281119E-02	 4.447420E-03	 3.952061E-04	 6.680827E-03	 -3.553228E-04	 1.029744E-03	 -1.717797E-04	 1.239955E-03	 2.922623E-05	 1.336260E-03	 -3.553228E-04	 1.029744E-03
7.639078E-01	 4.111907E-02	 6.567342E-03	 4.167873E-02	 4.410457E-03	 5.596630E-04	 6.332136E-03	 -7.118796E-04	 2.051903E-03	 4.185399E-02	 4.405675E-03	 5.322685E-04	 6.598458E-03	 -3.559398E-04	 1.025952E-03	 -1.752561E-04	 1.248184E-03	 2.739447E-05	 1.341051E-03	 -3.559398E-04	 1.025952E-03
7.658918E-01	 4.004231E-02	 6.493436E-03	 4.073148E-02	 4.369622E-03	 6.891608E-04	 6.246717E-03	 -7.129490E-04	 2.043905E-03	 4.091005E-02	 4.364243E-03	 6.635322E-04	 6.516459E-03	 -3.564745E-04	 1.021953E-03	 -1.785722E-04	 1.256221E-03	 2.562862E-05	 1.345546E-03	 -3.564745E-04	 1.021953E-03
7.678758E-01	 3.898444E-02	 6.420042E-03	 3.979758E-02	 4.329057E-03	 8.131443E-04	 6.161764E-03	 -7.138476E-04	 2.035521E-03	 3.997931E-02	 4.323147E-03	 7.892196E-04	 6.434904E-03	 -3.569238E-04	 1.017761E-03	 -1.817266E-04	 1.264061E-03	 2.392472E-05	 1.349750E-03	 -3.569238E-04	 1.017761E-03
7.698597E-01	 3.794517E-02	 6.347223E-03	 3.887700E-02	 4.288775E-03	 9.318291E-04	 6.077348E-03	 -7.145698E-04	 2.026774E-03	 3.906171E-02	 4.282411E-03	 9.095502E-04	 6.353863E-03	 -3.572849E-04	 1.013387E-03	 -1.847178E-04	 1.271694E-03	 2.227889E-05	 1.353662E-03	 -3.572849E-04	 1.013387E-03
7.718437E-01	 3.692423E-02	 6.275045E-03	 3.796966E-02	 4.248788E-03	 1.045428E-03	 5.993538E-03	 -7.151097E-04	 2.017684E-03	 3.815720E-02	 4.242058E-03	 1.024740E-03	 6.273403E-03	 -3.575549E-04	 1.008842E-03	 -1.875447E-04	 1.279109E-03	 2.068729E-05	 1.357283E-03	 -3.575549E-04	 1.008842E-03
7.738277E-01	 3.592137E-02	 6.203574E-03	 3.707551E-02	 4.209108E-03	 1.154149E-03	 5.910400E-03	 -7.154618E-04	 2.008269E-03	 3.726572E-02	 4.202106E-03	 1.135003E-03	 6.193592E-03	 -3.577309E-04	 1.004135E-03	 -1.902058E-04	 1.286292E-03	 1.914615E-05	 1.360610E-03	 -3.577309E-04	 1.004135E-03
7.758116E-01	 3.493630E-02	 6.132876E-03	 3.619450E-02	 4.169743E-03	 1.258200E-03	 5.828001E-03	 -7.156204E-04	 1.998546E-03	 3.638720E-02	 4.162576E-03	 1.240548E-03	 6.114491E-03	 -3.578102E-04	 9.992732E-04	 -1.927000E-04	 1.293225E-03	 1.765173E-05	 1.363637E-03	 -3.578102E-04	 9.992732E-04
7.777956E-01	 3.396879E-02	 6.063013E-03	 3.532657E-02	 4.130702E-03	 1.357784E-03	 5.746402E-03	 -7.155802E-04	 1.988529E-03	 3.552160E-02	 4.123480E-03	 1.341583E-03	 6.036158E-03	 -3.577901E-04	 9.942643E-04	 -1.950260E-04	 1.299891E-03	 1.620037E-05	 1.366357E-03	 -3.577901E-04	 9.942643E-04
7.797796E-01	 3.301857E-02	 5.994044E-03	 3.447166E-02	 4.091988E-03	 1.453095E-03	 5.665661E-03	 -7.153359E-04	 1.978226E-03	 3.466885E-02	 4.084831E-03	 1.438307E-03	 5.958647E-03	 -3.576680E-04	 9.891132E-04	 -1.971825E-04	 1.306269E-03	 1.478856E-05	 1.368762E-03	 -3.576680E-04	 9.891132E-04
7.817635E-01	 3.208619E-02	 5.925446E-03	 3.362982E-02	 4.053402E-03	 1.543629E-03	 5.585468E-03	 -7.149016E-04	 1.967589E-03	 3.382899E-02	 4.046415E-03	 1.530204E-03	 5.881641E-03	 -3.574508E-04	 9.837946E-04	 -1.991709E-04	 1.312373E-03	 1.342500E-05	 1.370843E-03	 -3.574508E-04	 9.837946E-04
7.837475E-01	 3.117189E-02	 5.856889E-03	 3.280100E-02	 4.014822E-03	 1.629114E-03	 5.505629E-03	 -7.142865E-04	 1.956597E-03	 3.300200E-02	 4.008104E-03	 1.616999E-03	 5.804947E-03	 -3.571433E-04	 9.782984E-04	 -2.009937E-04	 1.318217E-03	 1.211473E-05	 1.372604E-03	 -3.571433E-04	 9.782984E-04
7.857315E-01	 3.027533E-02	 5.788454E-03	 3.198511E-02	 3.976273E-03	 1.709779E-03	 5.426215E-03	 -7.134872E-04	 1.945273E-03	 3.218777E-02	 3.969926E-03	 1.698924E-03	 5.728634E-03	 -3.567436E-04	 9.726367E-04	 -2.026524E-04	 1.323792E-03	 1.085419E-05	 1.374045E-03	 -3.567436E-04	 9.726367E-04
7.877154E-01	 2.939619E-02	 5.720223E-03	 3.118204E-02	 3.937779E-03	 1.785850E-03	 5.347291E-03	 -7.124999E-04	 1.933641E-03	 3.138619E-02	 3.931911E-03	 1.776210E-03	 5.652768E-03	 -3.562499E-04	 9.668207E-04	 -2.041483E-04	 1.329090E-03	 9.639899E-06	 1.375169E-03	 -3.562499E-04	 9.668207E-04
7.896994E-01	 2.853414E-02	 5.652277E-03	 3.039169E-02	 3.899361E-03	 1.857551E-03	 5.268923E-03	 -7.113212E-04	 1.921720E-03	 3.059717E-02	 3.894085E-03	 1.849083E-03	 5.577413E-03	 -3.556606E-04	 9.608600E-04	 -2.054829E-04	 1.334097E-03	 8.468409E-06	 1.375973E-03	 -3.556606E-04	 9.608600E-04
7.916834E-01	 2.768884E-02	 5.584698E-03	 2.961395E-02	 3.861040E-03	 1.925101E-03	 5.191174E-03	 -7.099477E-04	 1.909526E-03	 2.982060E-02	 3.856472E-03	 1.917765E-03	 5.502630E-03	 -3.549738E-04	 9.547632E-04	 -2.066577E-04	 1.338799E-03	 7.336331E-06	 1.376456E-03	 -3.549738E-04	 9.547632E-04
7.936673E-01	 2.685999E-02	 5.517561E-03	 2.884871E-02	 3.822835E-03	 1.988716E-03	 5.114106E-03	 -7.083759E-04	 1.897076E-03	 2.905638E-02	 3.819090E-03	 1.982476E-03	 5.428476E-03	 -3.541880E-04	 9.485378E-04	 -2.076740E-04	 1.343179E-03	 6.240319E-06	 1.376612E-03	 -3.541880E-04	 9.485378E-04
7.956513E-01	 2.604727E-02	 5.450942E-03	 2.809588E-02	 3.784760E-03	 2.048611E-03	 5.037777E-03	 -7.066026E-04	 1.884380E-03	 2.830441E-02	 3.781959E-03	 2.043434E-03	 5.355005E-03	 -3.533013E-04	 9.421899E-04	 -2.085333E-04	 1.347220E-03	 5.177080E-06	 1.376435E-03	 -3.533013E-04	 9.421899E-04
7.976353E-01	 2.525035E-02	 5.384911E-03	 2.735535E-02	 3.746830E-03	 2.104995E-03	 4.962243E-03	 -7.046244E-04	 1.871449E-03	 2.756459E-02	 3.745091E-03	 2.100852E-03	 5.282267E-03	 -3.523122E-04	 9.357247E-04	 -2.092368E-04	 1.350902E-03	 4.143367E-06	 1.375917E-03	 -3.523122E-04	 9.357247E-04
7.996192E-01	 2.446955E-02	 5.319210E-03	 2.662719E-02	 3.708933E-03	 2.157634E-03	 4.887353E-03	 -7.024441E-04	 1.858255E-03	 2.683697E-02	 3.708374E-03	 2.154492E-03	 5.210105E-03	 -3.512221E-04	 9.291274E-04	 -2.097813E-04	 1.354224E-03	 3.142270E-06	 1.375047E-03	 -3.512221E-04	 9.291274E-04
8.016032E-01	 2.370560E-02	 5.253324E-03	 2.591155E-02	 3.670868E-03	 2.205946E-03	 4.812795E-03	 -7.000707E-04	 1.844745E-03	 2.612171E-02	 3.671605E-03	 2.203764E-03	 5.138201E-03	 -3.500353E-04	 9.223723E-04	 -2.101613E-04	 1.357208E-03	 2.182238E-06	 1.373822E-03	 -3.500353E-04	 9.223723E-04
8.035872E-01	 2.295815E-02	 5.187331E-03	 2.520830E-02	 3.632665E-03	 2.250146E-03	 4.738623E-03	 -6.975039E-04	 1.830940E-03	 2.541868E-02	 3.634811E-03	 2.248885E-03	 5.066610E-03	 -3.487519E-04	 9.154700E-04	 -2.103811E-04	 1.359850E-03	 1.260679E-06	 1.372244E-03	 -3.487519E-04	 9.154700E-04
8.055711E-01	 2.222682E-02	 5.121318E-03	 2.451728E-02	 3.594354E-03	 2.290462E-03	 4.664899E-03	 -6.947432E-04	 1.816861E-03	 2.472773E-02	 3.598020E-03	 2.290087E-03	 4.995392E-03	 -3.473716E-04	 9.084306E-04	 -2.104451E-04	 1.362139E-03	 3.748048E-07	 1.370315E-03	 -3.473716E-04	 9.084306E-04
8.075551E-01	 2.151124E-02	 5.055372E-03	 2.383836E-02	 3.555963E-03	 2.327119E-03	 4.591682E-03	 -6.917883E-04	 1.802527E-03	 2.404871E-02	 3.561259E-03	 2.327597E-03	 4.924605E-03	 -3.458942E-04	 9.012634E-04	 -2.103578E-04	 1.364066E-03	 -4.781333E-07	 1.368037E-03	 -3.458942E-04	 9.012634E-04
