DSSV 2008, Q = 1.000 GeV
x	 x(u-d)	 error	 xu+	 error	 xd+	 error	 xs+	 error	 xu	 error	 xd	 error	 xs	 error	 xub	 error	 xdb	 error	 xsb	 er    ror
1.905461E-04	 6.738395E-03	 2.108431E-03	 1.751438E-03	 1.452881E-03	 -4.986956E-03	 1.420921E-03	 -1.231497E-02	 5.038065E-03	 9.694678E-04	 9.049650E-04	 -2.017142E-03	 6.382452E-03	 -6.157483E-03	 2.519033E-03	 7.819706E-04	 7.199079E-04	 -2.969815E-03	 6.546802E-03	 -6.157483E-03	 2.519033E-03
1.923092E-04	 6.763681E-03	 2.120972E-03	 1.762336E-03	 1.460470E-03	 -5.001345E-03	 1.422462E-03	 -1.233104E-02	 5.065594E-03	 9.754227E-04	 9.097215E-04	 -2.027017E-03	 6.381269E-03	 -6.165522E-03	 2.532797E-03	 7.869130E-04	 7.239693E-04	 -2.974329E-03	 6.557004E-03	 -6.165522E-03	 2.532797E-03
1.940886E-04	 6.789165E-03	 2.134053E-03	 1.773293E-03	 1.468092E-03	 -5.015872E-03	 1.424155E-03	 -1.234701E-02	 5.093310E-03	 9.814092E-04	 9.144956E-04	 -2.037051E-03	 6.379202E-03	 -6.173504E-03	 2.546655E-03	 7.918843E-04	 7.280529E-04	 -2.978821E-03	 6.567162E-03	 -6.173504E-03	 2.546655E-03
1.958845E-04	 6.814849E-03	 2.147695E-03	 1.784312E-03	 1.475748E-03	 -5.030537E-03	 1.426022E-03	 -1.236286E-02	 5.121214E-03	 9.874273E-04	 9.192873E-04	 -2.047246E-03	 6.376233E-03	 -6.181428E-03	 2.560607E-03	 7.968845E-04	 7.321590E-04	 -2.983291E-03	 6.577274E-03	 -6.181428E-03	 2.560607E-03
1.976970E-04	 6.840736E-03	 2.161920E-03	 1.795391E-03	 1.483437E-03	 -5.045345E-03	 1.428087E-03	 -1.237859E-02	 5.149308E-03	 9.934771E-04	 9.240963E-04	 -2.057606E-03	 6.372346E-03	 -6.189294E-03	 2.574654E-03	 8.019139E-04	 7.362877E-04	 -2.987739E-03	 6.587341E-03	 -6.189294E-03	 2.574654E-03
1.995262E-04	 6.866828E-03	 2.176750E-03	 1.806531E-03	 1.491159E-03	 -5.060296E-03	 1.430377E-03	 -1.239420E-02	 5.177592E-03	 9.995588E-04	 9.289228E-04	 -2.068132E-03	 6.367522E-03	 -6.197100E-03	 2.588796E-03	 8.069726E-04	 7.404391E-04	 -2.992164E-03	 6.597361E-03	 -6.197100E-03	 2.588796E-03
2.013724E-04	 6.891739E-03	 2.181354E-03	 1.817944E-03	 1.498998E-03	 -5.073795E-03	 1.430705E-03	 -1.241325E-02	 5.203683E-03	 1.005811E-03	 9.339099E-04	 -2.076301E-03	 6.383173E-03	 -6.206627E-03	 2.601841E-03	 8.121329E-04	 7.446180E-04	 -2.997494E-03	 6.608777E-03	 -6.206627E-03	 2.601841E-03
2.032357E-04	 6.916327E-03	 2.182512E-03	 1.829493E-03	 1.506900E-03	 -5.086834E-03	 1.430405E-03	 -1.243346E-02	 5.229098E-03	 1.012145E-03	 9.389675E-04	 -2.083701E-03	 6.405763E-03	 -6.216731E-03	 2.614549E-03	 8.173486E-04	 7.488215E-04	 -3.003133E-03	 6.620661E-03	 -6.216731E-03	 2.614549E-03
2.051162E-04	 6.941068E-03	 2.183941E-03	 1.841109E-03	 1.514839E-03	 -5.099960E-03	 1.430220E-03	 -1.245359E-02	 5.254661E-03	 1.018514E-03	 9.440464E-04	 -2.091200E-03	 6.427918E-03	 -6.226795E-03	 2.627331E-03	 8.225949E-04	 7.530483E-04	 -3.008759E-03	 6.632514E-03	 -6.226795E-03	 2.627331E-03
2.070141E-04	 6.965964E-03	 2.185645E-03	 1.852790E-03	 1.522814E-03	 -5.113174E-03	 1.430142E-03	 -1.247364E-02	 5.280373E-03	 1.024918E-03	 9.491464E-04	 -2.098801E-03	 6.449629E-03	 -6.236820E-03	 2.640186E-03	 8.278721E-04	 7.572984E-04	 -3.014374E-03	 6.644335E-03	 -6.236820E-03	 2.640186E-03
2.089296E-04	 6.991017E-03	 2.187626E-03	 1.864537E-03	 1.530825E-03	 -5.126480E-03	 1.430162E-03	 -1.249361E-02	 5.306234E-03	 1.031357E-03	 9.542678E-04	 -2.106504E-03	 6.470884E-03	 -6.246804E-03	 2.653117E-03	 8.331804E-04	 7.615719E-04	 -3.019976E-03	 6.656125E-03	 -6.246804E-03	 2.653117E-03
2.108628E-04	 7.016227E-03	 2.189888E-03	 1.876351E-03	 1.538872E-03	 -5.139876E-03	 1.430274E-03	 -1.251349E-02	 5.332245E-03	 1.037831E-03	 9.594103E-04	 -2.114311E-03	 6.491672E-03	 -6.256747E-03	 2.666122E-03	 8.385198E-04	 7.658691E-04	 -3.025565E-03	 6.667883E-03	 -6.256747E-03	 2.666122E-03
2.128139E-04	 7.041598E-03	 2.192433E-03	 1.888231E-03	 1.546956E-03	 -5.153367E-03	 1.430468E-03	 -1.253330E-02	 5.358407E-03	 1.044341E-03	 9.645741E-04	 -2.122225E-03	 6.511981E-03	 -6.266649E-03	 2.679204E-03	 8.438907E-04	 7.701899E-04	 -3.031141E-03	 6.679607E-03	 -6.266649E-03	 2.679204E-03
2.147830E-04	 7.067131E-03	 2.195264E-03	 1.900179E-03	 1.555075E-03	 -5.166952E-03	 1.430739E-03	 -1.255302E-02	 5.384722E-03	 1.050886E-03	 9.697590E-04	 -2.130247E-03	 6.531799E-03	 -6.276508E-03	 2.692361E-03	 8.492930E-04	 7.745345E-04	 -3.036705E-03	 6.691298E-03	 -6.276508E-03	 2.692361E-03
2.167704E-04	 7.092827E-03	 2.198386E-03	 1.912194E-03	 1.563232E-03	 -5.180633E-03	 1.431078E-03	 -1.257265E-02	 5.411189E-03	 1.057467E-03	 9.749652E-04	 -2.138379E-03	 6.551115E-03	 -6.286325E-03	 2.705595E-03	 8.547271E-04	 7.789031E-04	 -3.042254E-03	 6.702955E-03	 -6.286325E-03	 2.705595E-03
2.187762E-04	 7.118689E-03	 2.201802E-03	 1.924277E-03	 1.571425E-03	 -5.194413E-03	 1.431479E-03	 -1.259220E-02	 5.437811E-03	 1.064084E-03	 9.801925E-04	 -2.146622E-03	 6.569917E-03	 -6.296098E-03	 2.718905E-03	 8.601931E-04	 7.832958E-04	 -3.047790E-03	 6.714577E-03	 -6.296098E-03	 2.718905E-03
2.208005E-04	 7.144719E-03	 2.205517E-03	 1.936428E-03	 1.579655E-03	 -5.208292E-03	 1.431934E-03	 -1.261165E-02	 5.464587E-03	 1.070736E-03	 9.854410E-04	 -2.154979E-03	 6.588192E-03	 -6.305827E-03	 2.732294E-03	 8.656912E-04	 7.877127E-04	 -3.053313E-03	 6.726164E-03	 -6.305827E-03	 2.732294E-03
2.228435E-04	 7.170919E-03	 2.209534E-03	 1.948647E-03	 1.587921E-03	 -5.222272E-03	 1.432437E-03	 -1.263102E-02	 5.491520E-03	 1.077425E-03	 9.907106E-04	 -2.163451E-03	 6.605928E-03	 -6.315512E-03	 2.745760E-03	 8.712215E-04	 7.921539E-04	 -3.058821E-03	 6.737715E-03	 -6.315512E-03	 2.745760E-03
2.249055E-04	 7.197290E-03	 2.213859E-03	 1.960935E-03	 1.596224E-03	 -5.236355E-03	 1.432982E-03	 -1.265030E-02	 5.518609E-03	 1.084151E-03	 9.960013E-04	 -2.172041E-03	 6.623112E-03	 -6.325151E-03	 2.759305E-03	 8.767842E-04	 7.966196E-04	 -3.064314E-03	 6.749229E-03	 -6.325151E-03	 2.759305E-03
2.269865E-04	 7.223835E-03	 2.218496E-03	 1.973292E-03	 1.604565E-03	 -5.250543E-03	 1.433562E-03	 -1.266949E-02	 5.545856E-03	 1.090912E-03	 1.001313E-03	 -2.180749E-03	 6.639732E-03	 -6.334744E-03	 2.772928E-03	 8.823795E-04	 8.011099E-04	 -3.069794E-03	 6.760707E-03	 -6.334744E-03	 2.772928E-03
2.290868E-04	 7.250555E-03	 2.223452E-03	 1.985718E-03	 1.612942E-03	 -5.264837E-03	 1.434173E-03	 -1.268858E-02	 5.573262E-03	 1.097711E-03	 1.006646E-03	 -2.189579E-03	 6.655775E-03	 -6.344291E-03	 2.786631E-03	 8.880076E-04	 8.056249E-04	 -3.075258E-03	 6.772147E-03	 -6.344291E-03	 2.786631E-03
2.312065E-04	 7.277453E-03	 2.228731E-03	 1.998215E-03	 1.621356E-03	 -5.279239E-03	 1.434809E-03	 -1.270758E-02	 5.600827E-03	 1.104546E-03	 1.012000E-03	 -2.198532E-03	 6.671227E-03	 -6.353791E-03	 2.800414E-03	 8.936687E-04	 8.101648E-04	 -3.080707E-03	 6.783549E-03	 -6.353791E-03	 2.800414E-03
2.333458E-04	 7.304531E-03	 2.234340E-03	 2.010781E-03	 1.629807E-03	 -5.293750E-03	 1.435466E-03	 -1.272649E-02	 5.628553E-03	 1.111418E-03	 1.017375E-03	 -2.207610E-03	 6.686076E-03	 -6.363243E-03	 2.814277E-03	 8.993630E-04	 8.147297E-04	 -3.086140E-03	 6.794913E-03	 -6.363243E-03	 2.814277E-03
2.355049E-04	 7.331791E-03	 2.240286E-03	 2.023417E-03	 1.638296E-03	 -5.308373E-03	 1.436139E-03	 -1.274529E-02	 5.656441E-03	 1.118327E-03	 1.022770E-03	 -2.216815E-03	 6.700307E-03	 -6.372646E-03	 2.828220E-03	 9.050905E-04	 8.193197E-04	 -3.091558E-03	 6.806237E-03	 -6.372646E-03	 2.828220E-03
2.376840E-04	 7.359235E-03	 2.246575E-03	 2.036125E-03	 1.646822E-03	 -5.323110E-03	 1.436827E-03	 -1.276400E-02	 5.684491E-03	 1.125273E-03	 1.028187E-03	 -2.226149E-03	 6.713907E-03	 -6.382000E-03	 2.842246E-03	 9.108516E-04	 8.239349E-04	 -3.096960E-03	 6.817522E-03	 -6.382000E-03	 2.842246E-03
2.398833E-04	 7.386865E-03	 2.253217E-03	 2.048903E-03	 1.655385E-03	 -5.337961E-03	 1.437525E-03	 -1.278261E-02	 5.712705E-03	 1.132257E-03	 1.033625E-03	 -2.235615E-03	 6.726862E-03	 -6.391305E-03	 2.856353E-03	 9.166464E-04	 8.285755E-04	 -3.102346E-03	 6.828765E-03	 -6.391305E-03	 2.856353E-03
2.421029E-04	 7.414683E-03	 2.260217E-03	 2.061753E-03	 1.663985E-03	 -5.352930E-03	 1.438232E-03	 -1.280112E-02	 5.741084E-03	 1.139278E-03	 1.039083E-03	 -2.245214E-03	 6.739158E-03	 -6.400559E-03	 2.870542E-03	 9.224750E-04	 8.332417E-04	 -3.107716E-03	 6.839968E-03	 -6.400559E-03	 2.870542E-03
2.443431E-04	 7.442692E-03	 2.267585E-03	 2.074675E-03	 1.672623E-03	 -5.368017E-03	 1.438946E-03	 -1.281952E-02	 5.769628E-03	 1.146337E-03	 1.044562E-03	 -2.254949E-03	 6.750780E-03	 -6.409762E-03	 2.884814E-03	 9.283377E-04	 8.379335E-04	 -3.113068E-03	 6.851129E-03	 -6.409762E-03	 2.884814E-03
2.466039E-04	 7.470894E-03	 2.275331E-03	 2.087668E-03	 1.681299E-03	 -5.383226E-03	 1.439668E-03	 -1.283783E-02	 5.798338E-03	 1.153434E-03	 1.050062E-03	 -2.264822E-03	 6.761715E-03	 -6.418913E-03	 2.899169E-03	 9.342347E-04	 8.426511E-04	 -3.118404E-03	 6.862248E-03	 -6.418913E-03	 2.899169E-03
2.488857E-04	 7.499291E-03	 2.283463E-03	 2.100735E-03	 1.690012E-03	 -5.398557E-03	 1.440397E-03	 -1.285602E-02	 5.827217E-03	 1.160568E-03	 1.055583E-03	 -2.274834E-03	 6.771946E-03	 -6.428012E-03	 2.913608E-03	 9.401661E-04	 8.473946E-04	 -3.123723E-03	 6.873324E-03	 -6.428012E-03	 2.913608E-03
2.511886E-04	 7.527886E-03	 2.291993E-03	 2.113873E-03	 1.698763E-03	 -5.414013E-03	 1.441135E-03	 -1.287412E-02	 5.856263E-03	 1.167741E-03	 1.061124E-03	 -2.284989E-03	 6.781460E-03	 -6.437058E-03	 2.928132E-03	 9.461322E-04	 8.521642E-04	 -3.129023E-03	 6.884356E-03	 -6.437058E-03	 2.928132E-03
2.535129E-04	 7.556680E-03	 2.300930E-03	 2.127085E-03	 1.707551E-03	 -5.429595E-03	 1.441885E-03	 -1.289210E-02	 5.885480E-03	 1.174952E-03	 1.066686E-03	 -2.295288E-03	 6.790240E-03	 -6.446050E-03	 2.942740E-03	 9.521330E-04	 8.569600E-04	 -3.134307E-03	 6.895344E-03	 -6.446050E-03	 2.942740E-03
2.558586E-04	 7.585677E-03	 2.310287E-03	 2.140371E-03	 1.716378E-03	 -5.445306E-03	 1.442649E-03	 -1.290998E-02	 5.914867E-03	 1.182202E-03	 1.072268E-03	 -2.305735E-03	 6.798272E-03	 -6.454988E-03	 2.957433E-03	 9.581689E-04	 8.617821E-04	 -3.139572E-03	 6.906288E-03	 -6.454988E-03	 2.957433E-03
2.582260E-04	 7.614878E-03	 2.320076E-03	 2.153730E-03	 1.725242E-03	 -5.461148E-03	 1.443434E-03	 -1.292774E-02	 5.944426E-03	 1.189490E-03	 1.077871E-03	 -2.316330E-03	 6.805541E-03	 -6.463870E-03	 2.972213E-03	 9.642400E-04	 8.666307E-04	 -3.144818E-03	 6.917186E-03	 -6.463870E-03	 2.972213E-03
2.606154E-04	 7.644286E-03	 2.330309E-03	 2.167163E-03	 1.734144E-03	 -5.477123E-03	 1.444243E-03	 -1.294539E-02	 5.974157E-03	 1.196817E-03	 1.083494E-03	 -2.327077E-03	 6.812029E-03	 -6.472697E-03	 2.987078E-03	 9.703465E-04	 8.715060E-04	 -3.150046E-03	 6.928037E-03	 -6.472697E-03	 2.987078E-03
2.630268E-04	 7.673904E-03	 2.340999E-03	 2.180671E-03	 1.743084E-03	 -5.493233E-03	 1.445085E-03	 -1.296293E-02	 6.004062E-03	 1.204183E-03	 1.089138E-03	 -2.337978E-03	 6.817721E-03	 -6.481467E-03	 3.002031E-03	 9.764886E-04	 8.764080E-04	 -3.155255E-03	 6.938842E-03	 -6.481467E-03	 3.002031E-03
2.654606E-04	 7.703734E-03	 2.352162E-03	 2.194254E-03	 1.752062E-03	 -5.509480E-03	 1.445969E-03	 -1.298036E-02	 6.034142E-03	 1.211587E-03	 1.094801E-03	 -2.349035E-03	 6.822601E-03	 -6.490179E-03	 3.017071E-03	 9.826664E-04	 8.813369E-04	 -3.160445E-03	 6.949600E-03	 -6.490179E-03	 3.017071E-03
2.679168E-04	 7.733778E-03	 2.363812E-03	 2.207912E-03	 1.761079E-03	 -5.525866E-03	 1.446903E-03	 -1.299767E-02	 6.064398E-03	 1.219031E-03	 1.100485E-03	 -2.360251E-03	 6.826652E-03	 -6.498834E-03	 3.032199E-03	 9.888803E-04	 8.862928E-04	 -3.165615E-03	 6.960310E-03	 -6.498834E-03	 3.032199E-03
2.703958E-04	 7.764039E-03	 2.375964E-03	 2.221645E-03	 1.770133E-03	 -5.542394E-03	 1.447900E-03	 -1.301486E-02	 6.094830E-03	 1.226515E-03	 1.106189E-03	 -2.371629E-03	 6.829857E-03	 -6.507430E-03	 3.047415E-03	 9.951303E-04	 8.912759E-04	 -3.170766E-03	 6.970971E-03	 -6.507430E-03	 3.047415E-03
2.728978E-04	 7.794520E-03	 2.388635E-03	 2.235454E-03	 1.779225E-03	 -5.559066E-03	 1.448973E-03	 -1.303193E-02	 6.125441E-03	 1.234038E-03	 1.111914E-03	 -2.383170E-03	 6.832200E-03	 -6.515966E-03	 3.062720E-03	 1.001417E-03	 8.962864E-04	 -3.175896E-03	 6.981582E-03	 -6.515966E-03	 3.062720E-03
2.754229E-04	 7.825223E-03	 2.401843E-03	 2.249340E-03	 1.788356E-03	 -5.575884E-03	 1.450136E-03	 -1.304889E-02	 6.156231E-03	 1.241600E-03	 1.117658E-03	 -2.394878E-03	 6.833663E-03	 -6.524443E-03	 3.078115E-03	 1.007740E-03	 9.013243E-04	 -3.181006E-03	 6.992144E-03	 -6.524443E-03	 3.078115E-03
2.779713E-04	 7.856151E-03	 2.415604E-03	 2.263302E-03	 1.797525E-03	 -5.592850E-03	 1.451406E-03	 -1.306572E-02	 6.187200E-03	 1.249202E-03	 1.123422E-03	 -2.406754E-03	 6.834228E-03	 -6.532858E-03	 3.093600E-03	 1.014099E-03	 9.063898E-04	 -3.186095E-03	 7.002654E-03	 -6.532858E-03	 3.093600E-03
2.805434E-04	 7.887307E-03	 2.429938E-03	 2.277341E-03	 1.806732E-03	 -5.609966E-03	 1.452803E-03	 -1.308242E-02	 6.218351E-03	 1.256844E-03	 1.129205E-03	 -2.418803E-03	 6.833878E-03	 -6.541212E-03	 3.109175E-03	 1.020496E-03	 9.114831E-04	 -3.191163E-03	 7.013114E-03	 -6.541212E-03	 3.109175E-03
2.831392E-04	 7.918693E-03	 2.444865E-03	 2.291457E-03	 1.815978E-03	 -5.627236E-03	 1.454346E-03	 -1.309901E-02	 6.249684E-03	 1.264527E-03	 1.135009E-03	 -2.431026E-03	 6.832595E-03	 -6.549503E-03	 3.124842E-03	 1.026930E-03	 9.166043E-04	 -3.196210E-03	 7.023521E-03	 -6.549503E-03	 3.124842E-03
2.857591E-04	 7.950312E-03	 2.460403E-03	 2.305651E-03	 1.825262E-03	 -5.644661E-03	 1.456057E-03	 -1.311546E-02	 6.281200E-03	 1.272249E-03	 1.140832E-03	 -2.443426E-03	 6.830361E-03	 -6.557731E-03	 3.140600E-03	 1.033401E-03	 9.217536E-04	 -3.201236E-03	 7.033875E-03	 -6.557731E-03	 3.140600E-03
2.884032E-04	 7.982167E-03	 2.476576E-03	 2.319922E-03	 1.834585E-03	 -5.662245E-03	 1.457963E-03	 -1.313179E-02	 6.312901E-03	 1.280012E-03	 1.146675E-03	 -2.456006E-03	 6.827157E-03	 -6.565895E-03	 3.156451E-03	 1.039910E-03	 9.269310E-04	 -3.206239E-03	 7.044176E-03	 -6.565895E-03	 3.156451E-03
2.910717E-04	 8.014261E-03	 2.493403E-03	 2.334273E-03	 1.843946E-03	 -5.679988E-03	 1.460089E-03	 -1.314799E-02	 6.344788E-03	 1.287816E-03	 1.152537E-03	 -2.468768E-03	 6.822965E-03	 -6.573995E-03	 3.172394E-03	 1.046457E-03	 9.321368E-04	 -3.211220E-03	 7.054423E-03	 -6.573995E-03	 3.172394E-03
2.937650E-04	 8.046596E-03	 2.510909E-03	 2.348701E-03	 1.853345E-03	 -5.697895E-03	 1.462465E-03	 -1.316406E-02	 6.376861E-03	 1.295660E-03	 1.158418E-03	 -2.481716E-03	 6.817765E-03	 -6.582029E-03	 3.188430E-03	 1.053042E-03	 9.373711E-04	 -3.216179E-03	 7.064615E-03	 -6.582029E-03	 3.188430E-03
2.964831E-04	 8.079176E-03	 2.529117E-03	 2.363209E-03	 1.862783E-03	 -5.715967E-03	 1.465123E-03	 -1.317999E-02	 6.409121E-03	 1.303545E-03	 1.164318E-03	 -2.494852E-03	 6.811538E-03	 -6.589997E-03	 3.204561E-03	 1.059665E-03	 9.426341E-04	 -3.221115E-03	 7.074751E-03	 -6.589997E-03	 3.204561E-03
2.992265E-04	 8.112003E-03	 2.548050E-03	 2.377797E-03	 1.872260E-03	 -5.734207E-03	 1.468097E-03	 -1.319579E-02	 6.441571E-03	 1.311471E-03	 1.170238E-03	 -2.508179E-03	 6.804265E-03	 -6.597897E-03	 3.220785E-03	 1.066326E-03	 9.479259E-04	 -3.226027E-03	 7.084831E-03	 -6.597897E-03	 3.220785E-03
3.019952E-04	 8.143716E-03	 2.554386E-03	 2.392750E-03	 1.881877E-03	 -5.750966E-03	 1.468195E-03	 -1.321536E-02	 6.471691E-03	 1.319630E-03	 1.176372E-03	 -2.518986E-03	 6.819900E-03	 -6.607682E-03	 3.235846E-03	 1.073119E-03	 9.532466E-04	 -3.231981E-03	 7.096450E-03	 -6.607682E-03	 3.235846E-03
3.047895E-04	 8.175094E-03	 2.555899E-03	 2.407898E-03	 1.891575E-03	 -5.767196E-03	 1.467225E-03	 -1.323636E-02	 6.500984E-03	 1.327909E-03	 1.182605E-03	 -2.528859E-03	 6.844333E-03	 -6.618180E-03	 3.250492E-03	 1.079989E-03	 9.585965E-04	 -3.238336E-03	 7.108651E-03	 -6.618180E-03	 3.250492E-03
3.076097E-04	 8.206662E-03	 2.557729E-03	 2.423132E-03	 1.901316E-03	 -5.783530E-03	 1.466407E-03	 -1.325727E-02	 6.530424E-03	 1.336232E-03	 1.188863E-03	 -2.538849E-03	 6.868300E-03	 -6.628634E-03	 3.265212E-03	 1.086900E-03	 9.639759E-04	 -3.244682E-03	 7.120812E-03	 -6.628634E-03	 3.265212E-03
3.104560E-04	 8.238424E-03	 2.559879E-03	 2.438452E-03	 1.911098E-03	 -5.799972E-03	 1.465732E-03	 -1.327809E-02	 6.560013E-03	 1.344601E-03	 1.195145E-03	 -2.548955E-03	 6.891792E-03	 -6.639043E-03	 3.280006E-03	 1.093850E-03	 9.693848E-04	 -3.251016E-03	 7.132935E-03	 -6.639043E-03	 3.280006E-03
3.133286E-04	 8.270379E-03	 2.562354E-03	 2.453858E-03	 1.920923E-03	 -5.816521E-03	 1.465191E-03	 -1.329881E-02	 6.589751E-03	 1.353016E-03	 1.201451E-03	 -2.559181E-03	 6.914794E-03	 -6.649406E-03	 3.294876E-03	 1.100842E-03	 9.748234E-04	 -3.257340E-03	 7.145018E-03	 -6.649406E-03	 3.294876E-03
3.162278E-04	 8.302531E-03	 2.565156E-03	 2.469351E-03	 1.930790E-03	 -5.833180E-03	 1.464776E-03	 -1.331945E-02	 6.619640E-03	 1.361477E-03	 1.207782E-03	 -2.569528E-03	 6.937296E-03	 -6.659723E-03	 3.309820E-03	 1.107874E-03	 9.802919E-04	 -3.263653E-03	 7.157061E-03	 -6.659723E-03	 3.309820E-03
3.191538E-04	 8.334882E-03	 2.568292E-03	 2.484931E-03	 1.940699E-03	 -5.849951E-03	 1.464477E-03	 -1.333999E-02	 6.649680E-03	 1.369983E-03	 1.214138E-03	 -2.579997E-03	 6.959285E-03	 -6.669993E-03	 3.324840E-03	 1.114948E-03	 9.857904E-04	 -3.269954E-03	 7.169062E-03	 -6.669993E-03	 3.324840E-03
3.221069E-04	 8.367433E-03	 2.571765E-03	 2.500598E-03	 1.950651E-03	 -5.866835E-03	 1.464286E-03	 -1.336043E-02	 6.679872E-03	 1.378536E-03	 1.220517E-03	 -2.590592E-03	 6.980748E-03	 -6.680215E-03	 3.339936E-03	 1.122063E-03	 9.913191E-04	 -3.276243E-03	 7.181022E-03	 -6.680215E-03	 3.339936E-03
3.250873E-04	 8.400187E-03	 2.575579E-03	 2.516354E-03	 1.960645E-03	 -5.883833E-03	 1.464195E-03	 -1.338078E-02	 6.710216E-03	 1.387135E-03	 1.226921E-03	 -2.601313E-03	 7.001673E-03	 -6.690389E-03	 3.355108E-03	 1.129219E-03	 9.968781E-04	 -3.282521E-03	 7.192940E-03	 -6.690389E-03	 3.355108E-03
3.280953E-04	 8.433145E-03	 2.579741E-03	 2.532197E-03	 1.970682E-03	 -5.900948E-03	 1.464196E-03	 -1.340103E-02	 6.740714E-03	 1.395780E-03	 1.233349E-03	 -2.612162E-03	 7.022047E-03	 -6.700515E-03	 3.370357E-03	 1.136417E-03	 1.002468E-03	 -3.288786E-03	 7.204814E-03	 -6.700515E-03	 3.370357E-03
3.311311E-04	 8.466311E-03	 2.584254E-03	 2.548130E-03	 1.980761E-03	 -5.918181E-03	 1.464280E-03	 -1.342118E-02	 6.771367E-03	 1.404472E-03	 1.239801E-03	 -2.623142E-03	 7.041856E-03	 -6.710590E-03	 3.385683E-03	 1.143657E-03	 1.008088E-03	 -3.295039E-03	 7.216646E-03	 -6.710590E-03	 3.385683E-03
3.341950E-04	 8.499686E-03	 2.589126E-03	 2.564152E-03	 1.990883E-03	 -5.935534E-03	 1.464439E-03	 -1.344123E-02	 6.802174E-03	 1.413212E-03	 1.246277E-03	 -2.634255E-03	 7.061088E-03	 -6.720616E-03	 3.401087E-03	 1.150940E-03	 1.013739E-03	 -3.301279E-03	 7.228433E-03	 -6.720616E-03	 3.401087E-03
3.372873E-04	 8.533272E-03	 2.594360E-03	 2.580263E-03	 2.001048E-03	 -5.953009E-03	 1.464667E-03	 -1.346118E-02	 6.833138E-03	 1.421998E-03	 1.252777E-03	 -2.645502E-03	 7.079729E-03	 -6.730590E-03	 3.416569E-03	 1.158265E-03	 1.019421E-03	 -3.307507E-03	 7.240175E-03	 -6.730590E-03	 3.416569E-03
3.404082E-04	 8.567071E-03	 2.599964E-03	 2.596464E-03	 2.011255E-03	 -5.970607E-03	 1.464956E-03	 -1.348103E-02	 6.864258E-03	 1.430832E-03	 1.259301E-03	 -2.656886E-03	 7.097765E-03	 -6.740513E-03	 3.432129E-03	 1.165633E-03	 1.025134E-03	 -3.313721E-03	 7.251871E-03	 -6.740513E-03	 3.432129E-03
3.435579E-04	 8.601087E-03	 2.605944E-03	 2.612756E-03	 2.021505E-03	 -5.988330E-03	 1.465300E-03	 -1.350077E-02	 6.895537E-03	 1.439713E-03	 1.265849E-03	 -2.668409E-03	 7.115182E-03	 -6.750384E-03	 3.447768E-03	 1.173043E-03	 1.030878E-03	 -3.319922E-03	 7.263522E-03	 -6.750384E-03	 3.447768E-03
3.467369E-04	 8.635320E-03	 2.612307E-03	 2.629139E-03	 2.031799E-03	 -6.006181E-03	 1.465692E-03	 -1.352040E-02	 6.926974E-03	 1.448642E-03	 1.272421E-03	 -2.680072E-03	 7.131967E-03	 -6.760202E-03	 3.463487E-03	 1.180497E-03	 1.036654E-03	 -3.326109E-03	 7.275125E-03	 -6.760202E-03	 3.463487E-03
3.499452E-04	 8.669774E-03	 2.619060E-03	 2.645613E-03	 2.042134E-03	 -6.024161E-03	 1.466128E-03	 -1.353993E-02	 6.958570E-03	 1.457618E-03	 1.279016E-03	 -2.691878E-03	 7.148104E-03	 -6.769965E-03	 3.479285E-03	 1.187995E-03	 1.042461E-03	 -3.332282E-03	 7.286681E-03	 -6.769965E-03	 3.479285E-03
3.531832E-04	 8.704450E-03	 2.626211E-03	 2.662179E-03	 2.052513E-03	 -6.042271E-03	 1.466601E-03	 -1.355935E-02	 6.990327E-03	 1.466643E-03	 1.285635E-03	 -2.703830E-03	 7.163580E-03	 -6.779675E-03	 3.495164E-03	 1.195536E-03	 1.048301E-03	 -3.338441E-03	 7.298189E-03	 -6.779675E-03	 3.495164E-03
3.564511E-04	 8.739351E-03	 2.633767E-03	 2.678837E-03	 2.062935E-03	 -6.060515E-03	 1.467108E-03	 -1.357866E-02	 7.022245E-03	 1.475716E-03	 1.292278E-03	 -2.715929E-03	 7.178379E-03	 -6.789329E-03	 3.511123E-03	 1.203121E-03	 1.054172E-03	 -3.344586E-03	 7.309648E-03	 -6.789329E-03	 3.511123E-03
3.597493E-04	 8.774480E-03	 2.641737E-03	 2.695587E-03	 2.073400E-03	 -6.078893E-03	 1.467644E-03	 -1.359786E-02	 7.054325E-03	 1.484838E-03	 1.298944E-03	 -2.728177E-03	 7.192488E-03	 -6.798928E-03	 3.527163E-03	 1.210750E-03	 1.060075E-03	 -3.350716E-03	 7.321058E-03	 -6.798928E-03	 3.527163E-03
3.630781E-04	 8.809839E-03	 2.650131E-03	 2.712431E-03	 2.083908E-03	 -6.097408E-03	 1.468208E-03	 -1.361694E-02	 7.086568E-03	 1.494008E-03	 1.305633E-03	 -2.740577E-03	 7.205889E-03	 -6.808470E-03	 3.543284E-03	 1.218423E-03	 1.066011E-03	 -3.356830E-03	 7.332417E-03	 -6.808470E-03	 3.543284E-03
